itemID,category,title,gender,style,outline,materials,color,pattern,detail,donning/doffing
p502,outerwear,V-neck knit cardigan,Men's,autumn/winter casual knit cardigan,loose fit,knit,dark gray,minimalist solid color style,"Wool-acrylic blend, warm and durable, V-neck design for layering, drawstring detail for functionality",button closure
p503,inner_top,minimalist short-sleeve T-shirt,Men's,casual short-sleeve T-shirt,loose fit,cotton,light gray,minimalist solid color style,"Cotton-spandex blend, soft and resilient, loose fit for spring/summer commute and casual wear",pullover
p504,bottom,distressed jeans,Men's,vintage casual distressed jeans,straight-leg fit,denim,light blue distressed,distressed detail,"Cotton-spandex blend for elasticity, distressed finish for vintage style, straight-leg fit for most body types",zipper closure
p505,accessory,plaid silk scarf,Unisex,everyday decorative plaid silk scarf,decorative accessory style,cotton,brown and yellow plaid,plaid,"Silk, smooth texture, plaid pattern for enhanced aesthetic, versatile for various styles",tie-fastening
p506,shoes,layered leather square-toe derby shoes,Men's,Korean-style elegant commuter derby shoes,low-top platform,leather,black,square-toe platform,"Layered leather craftsmanship for textured finish, square-toe design for Korean style, platform sole balances comfort and aesthetics, suitable for daily commuting and smart casual",lace-up
p507,outerwear,utility style hooded jacket,Men's,outdoor utility hooded jacket,loose fit,cotton,dark brown,minimalist utility style,"Nylon, waterproof and durable, multi-pocket design for utility, hooded style for outdoor activities",button closure
p508,mid_layer_top,knit vest,Men's,casual knit vest,loose fit,cotton,dark gray,minimalist solid color style,"Wool-cashmere blend, warm and soft, sleeveless design for versatile layering",pullover
p509,bottom,utility style casual shorts,Men's,outdoor utility casual shorts,wide-leg fit,cotton,deep black,cargo wide-leg style,"Cotton-polyester blend, durable and wrinkle-resistant, cargo pockets for outdoor storage, drawstring waist for adjustable fit",drawstring
p510,bag,suede shoulder bag,Unisex,casual suede shoulder bag,medium capacity bag,leather,tan,minimalist shoulder bag,"Suede texture, smooth and soft, metal buckle for added utility, suitable for daily casual occasions",single shoulder
p511,accessory,black long socks,Unisex,casual crew socks,mid-calf fit,cotton,black,minimalist solid color style,"Cotton-spandex blend, soft and resilient, mid-calf length suitable for various footwear",direct wear
p512,shoes,layered leather square-toe derby shoes,Men's,Korean-style elegant commuter derby shoes,low-top platform,leather,black,square-toe platform,"Layered leather craftsmanship for textured finish, square-toe design for Korean style, platform sole balances comfort and aesthetics, suitable for daily commuting and smart casual",lace-up
p513,outerwear,utility style hooded jacket,Men's,outdoor utility hooded jacket,loose fit,cotton,light khaki,minimalist utility style,"Nylon, lightweight and waterproof, multi-pocket design for utility, hooded style for outdoor casual wear",button closure
p514,inner_top,plaid long-sleeve shirt,Men's,casual plaid shirt,loose fit,cotton,black and gray plaid,plaid,"Cotton-nylon blend, breathable and structured, loose fit for daily casual wear, suitable as a standalone or layering piece",button closure
p515,bottom,utility style casual shorts,Men's,outdoor utility casual shorts,wide-leg fit,cotton,deep black,cargo wide-leg style,"Cotton-polyester blend, durable and wrinkle-resistant, cargo pockets for outdoor storage, drawstring waist for enhanced fit",drawstring
p516,accessory,solid color scarf,Unisex,fall/winter insulated scarf,decorative thermal style,wool,dark brown,minimalist solid color style,"Wool-cashmere blend, warm and soft, minimalist fit for versatile autumn and winter styling",tie-fastening
p517,accessory,black long socks,Unisex,casual crew socks,mid-calf fit,cotton,black,minimalist solid color style,"Cotton-spandex blend, soft and resilient, mid-calf length for pairing with dress shoes, boots, and other footwear",direct wear
p518,shoes,high-top platform boots,Men's,trendy high-top platform boots,high-top platform,leather,black,minimalist solid color style,"Top-grain leather for texture, synthetic leather for durability, platform design for trendy appeal, suitable for autumn/winter",lace-up
p519,outerwear,techwear long trench coat,Men's,outdoor techwear long trench coat,long fit,cotton,dark brown,techwear minimalist style,"Nylon, waterproof and durable, drawstring detail for adjustable fit, longline silhouette for warmth",button closure
p520,mid_layer_top,knit vest,Men's,casual knit vest,loose fit,cotton,dark gray,minimalist solid color style,"Wool-cashmere blend, warm and soft, sleeveless design for layering over shirts or T-shirts",pullover
p521,bottom,drawstring casual trousers,Men's,casual drawstring trousers,wide-leg fit,cotton,deep black,drawstring,"Polyester-cotton blend, drape and wrinkle-resistant, drawstring waist for adjustable fit, wide-leg silhouette to flatter legs",drawstring
p522,shoes,layered leather square-toe derby shoes,Men's,Korean-style elegant commuter derby shoes,low-top platform,leather,black,square-toe platform,"Layered leather craftsmanship for textured finish, square-toe design for Korean style, platform sole balances comfort and aesthetics, suitable for daily commuting and smart casual",lace-up
p523,outerwear,minimalist long trench coat,Men's,commuter minimalist long trench coat,long fit,cotton,light khaki,minimalist solid color style,"Polyester-cotton blend, structured and wrinkle-resistant, longline silhouette for enhanced aesthetic, suitable for commute and daily casual wear",button closure
p524,mid_layer_top,contrast collar knit sweater,Men's,autumn/winter color-block collar knit sweater,loose fit,knit,dark navy,contrast detail,"Wool-acrylic blend, warm and durable, contrast collar for layered detail, suitable for autumn/winter layering",pullover
p525,bottom,cargo-style casual trousers,Men's,outdoor cargo casual trousers,wide-leg fit,cotton,light khaki,minimalist utility style,"Cotton-polyester blend, durable and wrinkle-resistant, cargo pockets for outdoor storage, drawstring waist for functionality",drawstring
p526,bag,suede shoulder bag,Unisex,casual suede shoulder bag,medium capacity bag,leather,tan,minimalist solid color style,"Suede, smooth texture, metal buckle for utility, shoulder bag style for daily use",single shoulder
p527,shoes,layered leather square-toe derby shoes,Men's,Korean-style elegant commuter derby shoes,low-top platform,leather,black,square-toe platform,"Layered leather craftsmanship for textured finish, square-toe design for Korean style, platform sole balances comfort and aesthetics, suitable for daily commuting and smart casual",lace-up
p528,outerwear,waisted double-breasted trench coat,Men's,commuter belted double-breasted trench coat,long fit,cotton,light taupe,double-breasted detail,"Wool-polyester blend, warm and structured, cinched waist to flatter silhouette, double-breasted for vintage appeal",button closure
p529,mid_layer_top,knit vest,Men's,casual knit vest,loose fit,cotton,dark gray,minimalist solid color style,"Wool-cashmere blend, warm and soft, sleeveless design for layering over shirts or T-shirts to add depth",pullover
p530,bottom,draped casual trousers,Men's,commuter draped casual trousers,wide-leg fit,cotton,light taupe,minimalist solid color style,"Polyester-viscose blend, drape and wrinkle-resistant, wide-leg silhouette to flatter legs, suitable for smart-casual and daily wear",zipper closure
p531,shoes,layered leather square-toe derby shoes,Men's,Korean-style elegant commuter derby shoes,low-top platform,leather,black,square-toe platform,"Layered leather craftsmanship for textured finish, square-toe design for Korean style, platform sole balances comfort and aesthetics, suitable for daily commuting and smart casual",lace-up
p532,outerwear,waisted long trench coat,Men's,commuter belted long trench coat,long fit,cotton,black,minimalist solid color style,"Wool-polyester blend, warm and structured, cinched waist to flatter silhouette, longline style for aesthetic and warmth",button closure
p533,mid_layer_top,cut-out knit vest,Men's,casual cutout knit vest,loose fit,knit,light gray,cut-out detail,"Wool-acrylic blend, warm and breathable, openwork texture for design appeal, suitable for layering over shirts or T-shirts",button closure
p534,mid_layer_top,contrast trim knit sweater,Men's,autumn/winter contrast-trim knit sweater,loose fit,knit,black,contrast trim style,"Wool-cashmere blend, warm and soft, contrast trim on cuffs for layered detail, suitable for autumn/winter daily wear",pullover
p535,bottom,draped casual shorts,Men's,spring/summer draped casual shorts,wide-leg fit,cotton,black,minimalist solid color style,"Polyester-viscose blend, drape and wrinkle-resistant, wide-leg silhouette for spring/summer casual wear, flatters legs",drawstring
p536,accessory,black long socks,Unisex,casual crew socks,mid-calf fit,cotton,black,minimalist solid color style,"Cotton-spandex blend, soft and resilient, mid-calf length for pairing with dress shoes, mules, and other footwear for a cohesive look",direct wear
p537,shoes,platform derby shoes,Men's,Italian handmade casual leather shoes,chunky round-toe fit,leather,black,chunky sole round toe,"Italian handcrafted quality with fine texture, platform design for layered aesthetic, top-grain cowhide for comfort and durability, suitable for autumn and winter daily casual and smart casual",lace-up
p538,mid_layer_top,cut-out knit vest,Men's,casual cutout knit vest,loose fit,knit,light gray,cut-out detail,"Wool-acrylic blend, warm and breathable, openwork texture for refined look, button closure for easy wear, versatile for layering",button closure
p539,inner_top,minimalist short-sleeve T-shirt,Men's,casual short-sleeve T-shirt,loose fit,cotton,light gray,minimalist solid color style,"Cotton-spandex blend, soft and resilient, loose fit for spring/summer daily wear, suitable as a standalone or layering piece",pullover
p540,bottom,utility style jeans,Men's,outdoor utility jeans,straight-leg fit,cotton,dark gray,minimalist utility style,"Cotton-spandex blend for elasticity, cargo pockets for outdoor storage, straight-leg fit for most body types",zipper closure
p541,shoes,platform derby shoes,Men's,Italian handmade casual leather shoes,chunky round-toe fit,leather,black,chunky sole round toe,"Italian handcrafted quality with fine texture, platform design for layered aesthetic, top-grain cowhide for comfort and durability, suitable for autumn and winter daily casual and smart casual",lace-up
