itemID,title,gender,style,outline,materials,color,pattern,detail,donning/doffing,URL link
p581,黑色百褶半身裙,女款,通勤简约风黑色短款半身裙,高腰百褶裙版型,聚酯纤维,黑色,长款百褶,百褶装饰,穿脱方便，可调节腰部松紧,https://detail.tmall.com/item.htm?id=829271030325&pisk=gzqsD917XCA142BOMCWeOYv0FOmfC9SP5KMYE-KwHcnthnwuGRo4HjrjcWVKkloaQWsbE7gZkol4cdqQNn-NsN2vcmoAa_SP4RvimmCrxAk6MdDqHIp9gFppvmkXQASWvR2imjLY-RQQIiNIE7QxDSnK9xksDFHtW9gKnxivXqK9JBhnHmnxHfhLpYM6DjLTMp3KQxRtBmhTpXHjFmhYMVHK9XDxDAFxD9wKtxHgELMf5f21U47eOi6RHRcBDnEIpsc8CgtmpuM1bb2xO_hgvAtowRhBDnhZ2UX_dR56qJogq7Mz_MK_N8q3OvFRc6i0trFxhWIkgc4zsu0Q_aKLpDcKyXEJ6FHSffg8X2IPKR3YRkiaXsYuLJGtPDzF-1uqf5aoZVQhtSwI_SEsJC1EgzyUX2NRTHNmlz2qh5s6X7Iz23l7Hr8Xd4xjdbWCdEYDzgefHITr-CutKAgFd9OToVHndbWCdEYmWvDsU96B6rf..&spm=pc_detail.30350276.202205.1.6aad2c5eLvwzCN
p582,棕米拼色手提包,女款,轻奢复古风棕色皮质手提包,手提包版型,仿皮面料,棕米,手提,手提肩带设计,手提/单肩挎戴，通过开合扣使用,https://detail.tmall.hk/hk/item.htm?abbucket=8&id=985087912148&mi_id=0000ID7wDjhIoCvRUN0lip38Q760gmvSTI82LdhY3sVwh50&ns=1&priceTId=214781dc17690905648462602e1d74&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%221b05afc2630287dc658c0a32c9adbf12%22%7D&xxc=taobaoSearch
p583,棕色中筒袜,女款,简约基础风棕色长筒袜,中筒长袜版型,棉质混纺面料,棕色,中筒长度,无额外装饰,直接穿脱,https://item.taobao.com/item.htm?abbucket=8&id=744141653676&mi_id=0000_Qr0eJj_CvmbPLIQkwOd5pBiLHJGLLH4TBARebbuPMg&ns=1&priceTId=214781dc17690906150066422e1d74&skuId=5130506616010&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2278fb96ce22dc04b4e74ab361b7c92750%22%7D&xxc=taobaoSearch
p584,黑色单鞋,女款,潮酷休闲风黑色休闲鞋,单鞋版型,仿皮面料,黑色,低帮鞋,套脚设计,直接穿脱,https://item.taobao.com/item.htm?abbucket=8&id=761652949416&mi_id=0000XiDnHs7J9ZwIkKef9ugKenrWZmImmUU6nmRoNDm04FU&ns=1&priceTId=214781dc17690906374858348e1d74&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22a4e1382f0fa81acd3f563c15a5ffa19c%22%7D&xxc=taobaoSearch&skuId=5247855344799
p585,棕粉菱格针织背心,女款,复古学院风格纹背心,无袖背心版型,针织面料,棕粉,菱格纹,无额外装饰,套头穿脱,https://detail.tmall.com/item.htm?contentSetId=-1&from=cart&id=952250898144&mi_id=0000a3PjekDPYxOKebX91DHGKhA8LW0gPhyRUBavMJDWpfI&singleUseCache=true&skuId=5921759664831&spm=a1z0d.6639537%2F202410.item.d952250898144.1c637484TlW5TX&upStreamPrice=59900
p586,白色衬衫,女款,简约基础风白色针织毛衣,修身长袖版型,棉质面料,白色,长袖基础版型,纽扣开合设计,衬衫式穿脱，通过纽扣开合,https://detail.tmall.com/item.htm?id=952961191633&pisk=g3RScxi6wuqWgtg-vuu4cN0nHHfByqlZFy_pSeFzJ_CRRWTMAU5eJMRCOnxApQ5yznGBSh6PpBSeOzAXfWPrqYYLO65KbclZ_U4lt6na0t8M1zbFRaeLY9QYH67Qzal_MUYltMepnUHXrXtfyykR9HCADw_d98Fd2q6A8w1Lw9F8HoIcJ6CdvTUAkw_avMBR9qGA7wz8pTB-MsQ1-7Cd9HLxlwjAy6CpvE3f-Aw75wM5qUgNQY8MFPrDPiNL9I_xxGLS-W_2Ma9RfUdS5VMhPTs9yiiiUXmOHeXBtyVCKUpMxNK82cWkJKtfP6G4e1LXph_Dwfr5oL8vxiL_R5YRNIOXptg-wE15VO_VBPwANpKkOTv7-VYAwnvGjTHmmZOy_9sGhonJuEsRCptrmWIyCEKfQIr4_6xDpHQBDusz25S6JpyQlOVClGujlJ23QfLIJkwNnuWRoa6qlqZJKTQclGujlJ2heZb57qgb2pf..&spm=pc_detail.30350276.202205.1.1efd4e07vD5Eso
p587,棕色短裙,女款,通勤简约风棕色短款半身裙,高腰短裙版型,聚酯纤维,棕色,短款版型,无额外装饰,穿脱方便，可调节腰部松紧,https://detail.tmall.com/item.htm?id=952879300702&pisk=gz6Sc241e4073GZ8J4rqlhq3MwvBeoyaNDtdjMHrvLpJAvsGRgJFveWBdZbv9TJP4ZwCjNOy998Fd0Xf5vkzr7jKdpJL7PyaQgmkKpUZuISGC0xeA3hK8HnxHp-I43ysHgjkKenqJ55AqJ_X2GNJpwpvkHtppbHpyoOvYh9KeBH-MqLDvpppJQnvDHtZJedJpowvbHuKybLRDiK9vHpppwIYcHYv2ppdJiEXxATKfHNWrgZw_7SGNPuG4EMKpttY-FI7avtVn39p5gB7flNHVQTO2EagaJ49MMACKDDBtgCG-hQ-yPRlvs_XVpwqwdIf9NtceRuWm_SA-EIsAAjJFt6f9IZ8ei9WPCt26cGvF6QldQfSxljveZfMSQF0on6PQBTMGqUR0iTJ16_zovLP1iQX_tuqQpbc9wKCk4sywA81v6lIcCDBcFrbcXcn_RIQv2Gwi4RJm3O4cogRtQKDcFrbcXcHwnxWboZjy6f..&spm=pc_detail.30350276.202205.2.1efd4e07vD5Eso&sku_properties=1627207%3A28336
p588,棕菱格中筒袜,女款,复古休闲风棕色长靴,中筒长袜版型,棉质混纺面料,棕菱格,菱格纹,无额外装饰,直接穿脱,https://detail.tmall.com/item.htm?abbucket=8&id=959618037667&mi_id=0000x-Z_a6Ym2eprKs_3z5ulUBd1MK58FvYDrbf4t8Fii5o&ns=1&priceTId=214781dc17690907135546649e1d74&skuId=5887987876546&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22f8f7471005eb927037d5e7e83a29b186%22%7D&xxc=taobaoSearch
p589,白色运动鞋,女款,清新休闲风白色休闲鞋,低帮运动鞋版型,帆布+仿皮面料,白色,低帮鞋型,系带设计,通过鞋带穿脱,https://item.taobao.com/item.htm?abbucket=8&id=998175687731&mi_id=00002xYRMQYVYaT_T1iSujMGls5OcvGe6Tz-UFQGhB8S_IU&ns=1&priceTId=214781dc17690907524591766e1d74&skuId=6149273310924&spm=a21n57.imgsearch.item.3&utparam=%7B%22aplus_abtest%22%3A%22c416ca1ac1ece9faa593eb660be08832%22%7D&xxc=taobaoSearch
p590,米色风衣,女款,通勤简约风米色长款外套,宽松长款版型,风衣面料,米色,翻领长款,腰带收腰设计,直接穿脱，通过纽扣系合,https://detail.tmall.com/item.htm?abbucket=6&id=910469227093&pisk=gUMS8FYseab5-ExJJa-VllD3P_yBbnJapMZKjDBPv8e8v9gZu0lPU3XIO4u_z_zE89ZKvrWUaQ0eAjgKo7z8z32Q923892zE4gcm7cBrUQ2Fd823pF8wQdSoqJ2Lc_rL5aXYflvFpkU8E-K48fL9QdoocgrJbmpZaXsAOo5dp2F8kmELkTQ892eAHkaAekB8prKbxredeuUpHKE3VkBde2pYHkqO9gFL9ZnY4k2LJ2epcmU0AJUKJJKjDbqlfkO7r0ta_QYcJsyI2r6dpYp3NPZOT96QCuFSp0Uj0mkbV7aTOvjOzY3qvYkuiI50KmlsRX3H_s2Svbe8b0v5hRn-gvZqLH5QymkjDYNlfONS9kNTpSsdpmw-iSMbBdQbmjnr9Y05A9EoUAPQSStdKWyxQ5htPMxiD8EK-5DeST4-vcDi_R9VwRnj9VGC40Xa5DhFOiNGdoawcn1ht1JtAHnhhhVTwoq7gntfyXV8moawcn1ht7E0Vl-Xcahh.&rn=0ba006d52540ed0e34a6840f87c37d4d&spm=a1z10.3-b-s.w4011-21849017438.63.2ec65ccfRP0W6S&sku_properties=1627207%3A28331
p591,黑色针织开衫,女款,简约基础风深蓝色针织毛衣,修身长袖版型,针织面料,黑色,长袖,纽扣设计,开衫式穿脱，通过纽扣调节松紧,https://detail.tmall.com/item.htm?abbucket=6&id=968649145173&pisk=g0ZI-31bvBAQ-QXdwBWw1xVuHco7NOSq2LM8n8KeeDnKe3N4_JzeY9x7PWPjTelza3M8ef-r8wVPFPN8s2lKT9mSy7FKy7lzLp4gg-KUYwmyVDmo2s5V0iJ3K0mR1EpZvBxtnxsyJbLKxcBZarCA0iy3Cpkd3RI48zsTJATJ273K6RHm6UHKe739XYc9vYKK2fBsEfn-pv3-6FHmFepLweL9BxMvpvh-pcdtefh-20F8BOMr6bn-27etCB9jFwG3dtuVRdMvqNwI13K8fACoMJOpqAEKdPc4pkT2uTDIRjeK16t0dj0TE4ZkE3guprVoHWddg22855MIVG8KDRa8GAqd0BMg8RFo6-9WmJnQfla-59ILCDGIlAuvhFnQyWqS-y9lnRnLsrcmJNfiCkrqPj0666eaCX3bPW5M2XzbB5g4bC-qq548wYN9Og-k0jw8zU9so3MsgO66rUYVD868Eh6mk2HidVW1CBUoJADsgO66rU0KIvMVCOOLr&rn=f996deef0d0597e0e33fb9af7646dc53&spm=a1z10.3-b-s.w4011-21849017438.224.2d765ccfXQELzM&sku_properties=1627207%3A28866
p592,浅蓝色格子衬衫,女款,清新通勤风浅蓝长袖衬衫,修身长袖版型,棉质面料,浅蓝格,格纹,纽扣开合设计,衬衫式穿脱，通过纽扣开合,https://detail.tmall.com/item.htm?id=911276929954&pisk=g95KmiNYvlqn1JN_DX2gqxViJk4iJRbe6M7jZ3xnFGIO0ihu89jlBUsG2QAlPkSRwhsKZ9bhP4L5jB9PK3xH2QQPDPq0iSbF8QRQmoV018RG_BTBVX9QPFTDRPYIKpbxcQR7muHiNpPvaMpoVhVC5PLkzegCV3N_1h8kPXsWAdi6kERWVgsW5dT2rXiBPegs5h8pRe9SOAN6ye3Id3s55PLkr3OWNgO_WU-6VQOSC3EJf2tow92Ul06ErYc-w1Lpp3hkXbIf1jvBc3xsNoTvJj-fRhhSNHAj3yQO-khVSB5VDEj31XIAu1S95iN8XQSNFgTRfSokTtjFgdI3hf_6_h9XfsiIdEdpvK1BCS4NRL6O6BfQ4x7GWH9vsO2axLAdvt-2dRrN2NKhV6psvlxlnNfBBiZi6gJR3aYRvWhCcg8FisKikmxvrvaTWYkydFuzB4I47JZXoFK0J7HrUdzwWn4TWYkydF89myEKUYJa7&spm=pc_detail.30350276.202205.11.1d32281cxFmFOC&sku_properties=1627207%3A28338
p593,深蓝色短裙,女款,通勤简约风黑色短款半身裙,高腰短裙版型,聚酯纤维,深蓝色,短款,无额外装饰,穿脱方便，可调节腰部松紧,https://detail.tmall.com/item.htm?id=911277489048&pisk=g2OtcfG-XDmMhPGI25Dnm8cK7Mu3HvYN9h87iijghHKp43Fm7dxDpZtHDsfDlc-vMMtTidYMlrQXx162IijGDsL222moZbYw7s5sq0coTH6DD1_1cZNsly_Vu2b_IOY8Vs5jqme3GOlRghB05IU6R2QcuNZ6ci_CRM7Ycotff9ZCya5fcntfO6_RPZZbGGwQOM7O5N6b1k_C7NIbGStXR2QVAi1fCnTIJZSCcbmqDMa1mSpiQ4o0bX_aGSOdW9MH5MaOZB_ONgL667VouNBOVFsK4AcqV9TVHIz4Mt86Un7WflilQE9pvNCxtR1WJKtR8CGuXwJMRnSByrFy51dp9K6K5fTd6GBR-Ta8d1pXbIBwBruyR1teUgWsLD7psQXA49EIfeYdfTpvjDPfjLLBvTA3x7f2YKtfkHZO4vRkwM48qgQ0C23L3-W18rkLk3uEC0_lJg0tM-yVL27dq23L3-W18wIoWce439uF.&spm=pc_detail.30350276.202205.12.3cc0281cpUNIK0
p594,灰色中筒袜,女款,简约基础风灰色中筒袜,中筒长袜版型,棉质混纺面料,灰色,中筒长度,无额外装饰,直接穿脱,https://item.taobao.com/item.htm?abbucket=8&id=766874862566&mi_id=0000tDmoVTNYlRgn0iq3T0u7WnWUCUa-znc8GxwCMqbADHQ&ns=1&priceTId=213e0ac317689949711352143e11e7&skuId=5437020086367&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22d25eb6885b43968d569903baa70b21ef%22%7D&xxc=taobaoSearch
p595,浅蓝单鞋,女款,清新休闲风浅蓝休闲鞋,单鞋版型,仿皮面料,浅蓝,低帮鞋型,套脚设计,直接穿脱,https://item.taobao.com/item.htm?abbucket=8&id=896904915757&mi_id=0000Wb_tQibflCrheGLaZ5COxi5-nweE2dJy_YgDeVRKKoM&ns=1&priceTId=214781dc17690907916524991e1d74&skuId=5749912232517&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22e0879d829fb3b69bf892c25ef2804a53%22%7D&xxc=taobaoSearch
p596,黑色短款西装外套,女款,通勤简约风黑色短款外套,短款修身版型,聚酯纤维,黑色,翻领短款,纽扣开合设计,开衫式穿脱，通过纽扣调节松紧,https://detail.tmall.com/item.htm?abbucket=6&id=775308106096&pisk=giKql1cO6mn4hGcHLpjZ4yIFKpSAYGlCsh11IdvGhsfc1xEw7IOUGEMvCcrwZpr1fxC1sUJpaxI61dfw_Q18cEgA51yNaIq1lhJTbOvM6xCsH49vHGIiOXtZAKpvyMYssh7cZuX9ErXcI4skx1lItXiIALucHG9oOE9sqhBPdljGosvlE_BCnPAGSavlwOBgiGfmULfRZOqGi12lq96QSoAgm7qlIOVGnGXME0XFZ1jGjCvoUO1lsGjMsLco2Kvg49_mebMydyi1mZ5Hn_ree3WDirpfalqM4U7ctk1zjlxP3dxXqOEE56YdGw1BZ0ZVbLXwG_OnxuSl8ep1QIo4miTkynIXVXP1uC5c537r-8RF0C7HmaygbiIGZgWkxAadN35Xsn7odk71qH_hmUg-GNsVLCxvgRrMtL9BDaKZT7f9l9IldKn44MvcIgWg6T2GxhL4sP7ceT5IUY5Nrec4Bq4VlPUOrMBPOx6bWPQceT5IUYzTWafRU6Mfh&rn=78a58dcc254309cdd41b7ad65e0252ef&spm=a1z10.3-b-s.w4011-21849017438.126.7d665ccfQ5j21M&sku_properties=1627207%3A28866
p597,灰色V领毛衣,女款,简约基础风灰色针织开衫,修身长袖版型,针织面料,灰色,长袖基础版型,V领设计,套头穿脱,https://detail.tmall.com/item.htm?from=cart&id=775333165714&mi_id=0000N80xg09uizzuwmlA0AC-jMmrtclKRYB3msuEMRu3-5Q&skuId=5471608670031&spm=a1z0d.6639537%2F202410.item.d775333165714.1c637484CgV1EM&upStreamPrice=35900
p598,白色高领毛衣,女款,简约基础风白色针织毛衣,修身长袖版型,针织面料,白色,长袖基础版型,高领设计,套头穿脱,https://detail.tmall.com/item.htm?from=cart&id=978914315090&mi_id=00005TVL83Pw1CrU1zvCvMHIlDGqd5SQEGgNHGD0lMFL_Ec&skuId=6103052635867&spm=a1z0d.6639537%2F202410.item.d978914315090.1c637484GYI7dS&upStreamPrice=24900
p599,灰色百褶半身裙,女款,通勤简约风灰色短款半身裙,高腰百褶裙版型,聚酯纤维,灰色,长款百褶,百褶装饰,穿脱方便，可调节腰部松紧,https://detail.tmall.com/item.htm?from=cart&id=775332897738&mi_id=0000MRrY5-xnDgzV3Ch88GH4_IH0_u-oMHsvy1OItKese0s&skuId=5441245825186&spm=a1z0d.6639537%2F202410.item.d775332897738.1c637484GYI7dS&upStreamPrice=52900
p600,白色棒球帽,女款,简约保暖风白色针织帽子,棒球帽经典版型,棉质面料,白色,棒球帽型,调整松紧设计,直接佩戴，调整松紧即可,https://detail.tmall.com/item.htm?from=cart&id=775285356200&mi_id=0000rk0yIfrnhAW6Y1CBhQX2O36dD3fF7KTSDnI1PrNMMcI&skuId=5471606058910&spm=a1z0d.6639537%2F202410.item.d775285356200.52017484Djch81&upStreamPrice=14900
p601,白色中筒袜,女款,简约基础风白色中筒袜,中筒长袜版型,棉质混纺面料,白色,中筒长度,无额外装饰,直接穿脱,https://detail.tmall.com/item.htm?abbucket=8&id=982803991568&mi_id=0000Wi7QLRy97clztaPetod4PVcL4TWVOfyYh_e_xlfXctE&ns=1&priceTId=2150495f17689858569916514e12e4&skuId=5944474196285&spm=a21n57.imgsearch.item.8&utparam=%7B%22aplus_abtest%22%3A%2214ea2284a4146d81d2563768da3797cb%22%7D&xxc=taobaoSearch
p602,黑色乐福鞋,女款,复古学院风黑色系带皮鞋,乐福鞋经典版型,仿皮面料,黑色,低帮鞋型,套脚设计,直接穿脱（套脚款式）,https://item.taobao.com/item.htm?abbucket=8&id=768093207758&mi_id=0000nlfmvBAO84nhYEKIsYMfN_EMnF1SJblRgk3hjH8mfnc&ns=1&priceTId=214781dc17690909832873666e1d74&skuId=5269520736469&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22051c6a4650824f21c3c452ca06828276%22%7D&xxc=taobaoSearch
p603,棕色短款皮夹克,女款,复古通勤风棕色短款外套,短款修身版型,仿皮面料,棕色,翻领短款,拉链开合设计,通过拉链穿脱,https://detail.tmall.com/item.htm?from=cart&id=839076512651&mi_id=0000Uiw0U3zGMbO73NjM8epSDtxl22JnbxpV8kyeg4ucm68&skuId=5767970082982&spm=a1z0d.6639537%2F202410.item.d839076512651.1c637484Meh09U&upStreamPrice=77900
p604,白色针织开衫,女款,简约基础风白色针织开衫,修身长袖版型,针织面料,白色,翻领长袖,纽扣设计,开衫式穿脱，通过纽扣调节松紧,https://detail.tmall.com/item.htm?from=cart&id=838564467113&mi_id=0000Rvpami0vUEB_mnrFG29k_scg6OlHWpvfMby819dT_G8&skuId=6013167761129&spm=a1z0d.6639537%2F202410.item.d838564467113.1c637484Meh09U&upStreamPrice=88900
p605,红格纹衬衫,女款,复古格纹风红色格纹衬衫,修身长袖版型,棉质面料,红格纹,格纹,纽扣开合设计,衬衫式穿脱，通过纽扣开合,https://detail.tmall.com/item.htm?id=838638754369&pisk=gtmxDLtpMQA0vsKW9iYkswY-xc9lkUD42jkCj5Vc5bh-TXIM3qciyRGo6lqiCIltX7GAjqDmCOesZoaZo5V06lHZ9LAHxHDq3lrXtBx3wchN1owb1is6C8w_QL2forDdOlr6tCQlfr-LbjUMlPBsFLegQ-_s15_5V7yOG-G_Gz17pJr_1fG_P7wQLs11lrw7V7yfc1w_GT17KJsf5ZGsFLe0hlNs1r9-F7y_f5M9YCF5h5jtoEREzl69FGIt2-UY6GVRXmo5xrPCB7sGjS34ktDbwGss24VCi6FX8TVamSk0Hf-F0oat8A2tMnIj6vorw8GBXMVjUv03umtF7yEbaPnjHIKtecFYRmaRBpkQVRG_W4Rdx-Emyynxud5ShXVxRokGpID8J4UUFz6Olo0nKczIcnCUZyyti7cBAgE75gJExDFlp6VLIZ9JeN7al8WwyOheUEOQK8FHHhQN7zJzeWvJeN7al8y8tKdA7NzyU&spm=pc_detail.30350276.202205.1.4fb25192OWJovl
p606,米色短裙,女款,通勤简约风米色短款半身裙,高腰短裙版型,聚酯纤维,米色,短款,无额外装饰,穿脱方便，可调节腰部松紧,https://detail.tmall.com/item.htm?abbucket=6&id=911276937245&pisk=g5wqoLbtWtBqLzb3YkDNUBBP1fkxFA7IjRgsjlqicq0m5ipa_raelSsYfOJarkJsCi3sS7rLziH_5l0a7zg8hi31DFzabolg5VZXD7UQxKwfMA9ZHAHGRw6CdnExBADjCEwJDYmixmX6nmmoHcNabjmddoExWn8GA7XCQ5o701AiSPDorcnnICcmjgloAcDMnfv0q40-jADiojcuqcm9md0isgWofcoMocAmrUmZxIDiIPYl4c3omADgSujrXAeamlvrAjjRPGwsSGXEM2qmzdvevmlDTuA6dpO-DbunZVviV8oqg2q0Ka1b6027UXGWfaDuv7am4vWWivqzsyP3W6O-3lV0WbzAyQu7Z7ZiSbxBBuzzjY20Thvg4xu05RlDuau3Hu2KEb6hYu28loezfhXiVyguD-DNKMHqnqDr2R_JnVPus-GxBEbIMlVzzmkh4FYtqhD3BS8M_jm-42sP4VlutZ-OiIlX6Chop0uCcmO96jm-42sP4CdtZ4nrRiif.&rn=df0257e534958a4a6b1bf07810101f6c&spm=a1z10.3-b-s.w4011-21849017438.163.6d9a5ccfsaGIv4&sku_properties=1627207%3A28331
p607,黑色金属标乐福鞋,女款,复古学院风黑色系带皮鞋,乐福鞋经典版型,仿皮面料,黑色,低帮鞋,鞋头金属标识装饰,直接穿脱（套脚款式）,https://detail.tmall.com/item.htm?abbucket=8&id=941515887921&mi_id=0000crVp0iG4wHNJsYiCL1MRh6LKMPkX9M2q4UsMJvTCLV0&ns=1&priceTId=214781dc17690910625021777e1d74&skuId=6008180298451&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2252454ba4b4e075d52541040e1a888b57%22%7D&xxc=taobaoSearch
p608,浅蓝色衬衫,女款,清新通勤风浅蓝长袖衬衫,修身长袖版型,棉质面料,浅蓝色,翻领长袖,纽扣开合设计,衬衫式穿脱，通过纽扣开合,https://detail.tmall.com/item.htm?from=cart&id=829271058730&mi_id=0000ZtRbx9G6LYMj138WF9a-3m3LwkavJulSSECCbvbeVxs&skuId=5560721348334&spm=a1z0d.6639537%2F202410.item.d829271058730.74807484YEBKPb&upStreamPrice=45800
p609,黑白拼接上衣,女款,简约基础风黑白拼接针织衫,修身长袖版型,棉质混纺面料,黑白,长袖拼接设计,无额外装饰,套头穿脱,https://detail.tmall.com/item.htm?id=829495581599&pisk=gXitDXxJ6BAi-l-BwGYHiUA5heJhHeDavfk5mSVGlXhKabIDQVcmJ-GnMoqmhClxDWGOmVDihtejtlaqSSVgMoHqwpAkq3DZQor6ZQxkgl97mlw_GGsXhJwgCp21SPDRNorXZIptu_ea0fFi7L6jdpe03R1jGS6CdWyACRGb1y1Qe8rbGjGbRwwzB1w_lotCdWy_hONf5MsQQ-Q1CNGjdpegUoNjGP9KdWybcSMtFIFCCSjxSU8h6OpvlijmvRUTMiVdDuoCqPN5qWsAD53_WOD_9isjv2V5s_F6z9V4j5kgBj-Pblaxzx2x6hIsMYoE9JGWDgVsLY0u7ctPuzE_TrnsBCKxpmFTPcadHLk7A-Gbk2RRqREiJznt7K5ICbVtPlkceCDLy2Uzdy6A5l0oEmzSfhCztzyxsWcWVMEQlgJEq0Fhe_V8nN9ppZ745JW2JthyLFO7EJFkBnQVuyJUp7vppZ745JyLZddOuZzeL&spm=pc_detail.30350276.202205.1.49867dd6Ms4hKu&sku_properties=1627207%3A28320
p610,深蓝色装饰边短裙,女款,通勤简约风深色短款半身裙,高腰短裙版型,聚酯纤维,深蓝色,短款版型,装饰边设计,穿脱方便，可调节腰部松紧,https://detail.tmall.com/item.htm?id=784707567773&pisk=ggdZc3mADfhNA9ikzUfqTzdhNQ1ODsoS7IsfoEYc5GjiDVQcghthnSTsBquVYnI1C1v1oS-CAnNX5IJLgULv1VCjW1LOMsmSVbO2WFCvqgGodI5H-abqGoVGm1CH5EozxbGWWez1S4TnNdt49R_FmsXGj64hvaq0mnXitWjdkZqGo50e-MIho-j0IkfhuZ4gmnVg-wblol2Go5q3xZjhmsfDme0FlMjcisxD-AiBSEVFPO0Kcf_0Y0rFCgYGYSVzyNWgTFybGStCSORcQMWCdB7NQgXdn6MvsHTD1CBKdJCvRL-2nnH7p18DI1bWWfPFZFvBgwOjl-SMRB8H_OUzaOJcuTfcLrVD81vdLB5oZk7pKF9D6hz4iNd6NtSRLqVAh6A5ELxak4LhsZxAeIi86GYDyQp5aXwGZeJD4KSPToQ3o_AvQo2VIwQFV2uF09vobnWVg12YH9fR8gg15-eAIwQFV2uUH-BhvwSS5N1..&spm=pc_detail.30350276.202205.2.49867dd6Ms4hKu
p611,红色棒球帽,女款,潮酷休闲风红色针织帽,棒球帽经典版型,棉质面料,红色,棒球帽型,调整松紧设计,直接佩戴，调整松紧即可,https://detail.tmall.com/item.htm?abbucket=8&id=878609056501&mi_id=0000KNst-XAVBNzBfspR5wyxavhIxCWcTI2KzEBrmRu8kI0&ns=1&priceTId=214781dc17690911106835572e1d74&skuId=5885089262622&spm=a21n57.imgsearch.item.6&utparam=%7B%22aplus_abtest%22%3A%229a56734c26dfbf73bfc7eb510a00ad52%22%7D&xxc=taobaoSearch
p612,黑色双肩包,女款,轻奢简约风黑色皮质手提包,双肩包版型,仿皮面料,黑色,双肩带设计,双肩背带设计,直接佩戴，调整背带松紧,https://detail.tmall.com/item.htm?abbucket=8&id=906080154023&mi_id=0000IWY_xH4pUPvl4ioRAWTcyylp9b4sLnZlCe4136tSUpM&ns=1&priceTId=214781dc17690911404087511e1d74&skuId=5785998901220&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2241de9a1f8737969790a78176034779f6%22%7D&xxc=taobaoSearch
p613,红色中筒袜,女款,简约基础风红色中筒袜,中筒长袜版型,棉质混纺面料,红色,中筒长度,无额外装饰,直接穿脱,https://detail.tmall.com/item.htm?abbucket=8&id=980743495072&mi_id=0000aTnbM2-keOArIR7GDIgFAF5RLKOibycGQVKl51aIgMA&ns=1&priceTId=214781dc17690911996554380e1d74&skuId=6106673623516&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22fb9897da92f563c57fc98d4bf103b5ee%22%7D&xxc=taobaoSearch
p614,白色运动鞋,女款,清新休闲风白色休闲鞋,低帮运动鞋版型,帆布+仿皮面料,白色,低帮鞋型,系带设计,通过鞋带穿脱,https://detail.tmall.com/item.htm?abbucket=8&id=766269790679&mi_id=0000aZz1gBd4N07pdS8HbqhMNRk37eLTHhy3gM8_7e6dOh8&ns=1&priceTId=214781dc17690912238155918e1d74&skuId=5749992780104&spm=a21n57.imgsearch.item.5&utparam=%7B%22aplus_abtest%22%3A%22e4f6a6e83586b6417233c39f142bd8ab%22%7D&xxc=taobaoSearch
p615,黑色长款毛呢外套,女款,通勤简约风黑色短款外套,宽松长款版型,毛呢面料,黑色,翻领长款版型,腰带收腰设计,直接穿脱，通过纽扣系合,https://detail.tmall.com/item.htm?abbucket=8&id=982921606821&mi_id=0000sAupcjnR-xh_bqwGGa9_rZuXDV-p11M42wQUJUvd2Ww&ns=1&priceTId=214781dc17690912548708196e1d74&skuId=5945073613495&spm=a21n57.imgsearch.item.27&utparam=%7B%22aplus_abtest%22%3A%220c8a5d1d4238ae6971834eda1362377a%22%7D&xxc=taobaoSearch
p616,酒红色高领毛衣,女款,复古简约风酒红色针织毛衣,修身长袖版型,针织面料,酒红色,长袖基础版型,高领设计,套头穿脱,https://detail.tmall.com/item.htm?abbucket=8&id=980168785788&mi_id=00003Jp6Kd9TdgZbXGk4XYgdgjWTqpyHEGKsZ_gOfMQDTks&ns=1&priceTId=214781dc17690914810127220e1d74&skuId=5937489469180&spm=a21n57.imgsearch.item.7&utparam=%7B%22aplus_abtest%22%3A%226ef299d3905bf87933b0ffe172933cca%22%7D&xxc=taobaoSearch
p617,酒红色短裙,女款,通勤简约风酒红色短款半身裙,高腰短裙版型,聚酯纤维,酒红色,短款版型,无额外装饰,穿脱方便，可调节腰部松紧,https://item.taobao.com/item.htm?abbucket=8&id=977291987262&mi_id=0000VLDg1UMmaEnZgXZnuunZqYX1bed8_M_aaka338fg-1Q&ns=1&priceTId=214781dc17690915825745911e1d74&skuId=5947341932466&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2245c130fbbf94a9bab56d44bb4c0d8669%22%7D&xxc=taobaoSearch
