itemID,title,gender,style,outline,materials,color,pattern,detail,donningdoffing,URL link
p416,拼接设计针织开衫,男款,秋冬休闲针织开衫,宽松版型,棉质面料,深黑色,拼接装饰款,羊毛羊绒混纺保暖柔软，皮革口袋提升质感与实用性，衬衫领设计增强休闲适配性，适配秋冬日常穿搭,纽扣式,https://detail.tmall.com/item.htm?abbucket=13&id=981005564752&pisk=gGZIJZfapBAICvWdwBWw1wBbMNgxROS4eLM8n8KeeDndPLwUF4KzLwX5FfNoT2odt0M8gScEUeyKXdHSdbLK90e9WfNp42r7E3M8e7Xna9baKJmo2s54Niy3KbvPn8rIpdeTIYYpJNuLzhkQ6s5V0g_pB01CgJrkOszthxn-p43p6OM-Ebn-JbKOCYHy9bhLwRBssY9pyX3K6FHrpvnJJ3nTBYDXJUhJvh3tsYn-w7nRCchie0h8w0hsAKM5RX2C3gG6UsYo4Jh623Edq2GbHU-WVkDKRueK1dJafvgIg4NpxnZL_8EUxVbJP02al7a8ZZ8iA8UKvxyhAhiYpPrSQuWyPXF3fREE5K-qAzF3V24BEt2tv54mi2QGsAZU04Gm5CCLQRGKlzNFs3hUlRFsulRw00Vgy7H76Bsy3nljnq8Se_-SCjW1CUYl9Zjm3BrneAgKIvgNCOOLrIxJqhrPCemnJADw6O6699f..&rn=c52bfe86c8c57ca905c59743e5fc4fab&spm=a1z10.5-b.w4011-24352379747.56.7d142542C1oBLQ
p417,简约纯色百搭长袖T恤,男款,休闲风基础上衣,标准型,棉质面料,白色,圆领款,纯色打底，适配风格叠穿，可单穿搭配配饰，面料舒适亲肤，常规衣长,套头式,https://detail.tmall.com/item.htm?id=962484996036&pisk=gMGrYP_04QdzPo-i7VVegTX5BXU7LW-6zXZQ-203PuqkvUU3T0i0K6gWee8U0DE7F7D7-6obcD1IPXkATV3KNUFBy7389Wx6fCiEy4FdNWzM1bRciP0ctgfkhSAnRHjDfCOsuL48OqxsFHclYra3tz23EIY4Wyjut84uoEz3RgXhZD0DuoUCra43Eqj0RPButT43nr48Sabu-WqcnoU3tam3tEP0DyV3xDVn1Z3o-sz_EEhqI89ONSyzj4qV_qh4rrW-zoWlUjk4Olc_06fngz3F1AER_pZiBuw_qmAfaWu080ZjjCf4iRktRyoya_VSnxh8NjtNW8oU2Rcb3Cj4kx0SKbnP864-NfwUX-8h9JNm1RDi4wLto74nvRhBX_Eo-VhtC5RfE50qKckF4djLoFFt9K2VL84YulT2uWFJAoev1zofp9e06rr6Pz6dp8mYulT2Q9BLewU4fUsC.&spm=pc_detail.30350276.202205.1.2a9a7dd662mIEM
p418,宽松休闲西裤,男款,通勤休闲西裤,阔腿版型,棉质面料,深黑色,纯色阔腿款,聚酯粘纤混纺垂坠抗皱，阔腿版型修饰腿型，适配轻商务休闲场景,拉链式,https://detail.tmall.com/item.htm?id=972337413145&pisk=g1HoxxiynbPSUPQ2IwyWav0UqLU3w8wQ-2BLJJUegrzjpbUpNpx3ocPJV23Kiy0qozo8J3Mni4iaw2mBVkzE824KwIptV0wQLFeHBdnS2JQPI4qPLr-UYu7eD758LcxaLFL9KsI4NUeE241Ovno4lkqUY7uU0rraukrzY2z4glrOzJyE8n24blzU8uWy3SzbqarUzz740kEQ49rr8m-0xrzUL7uE0nqQuylaP9ziLxM2JbyqrX3w4AruZPozz0n-39PVNma0NSH8qm4t4D6FLxquNxR8pOBQwXo_1YnDKtw-jjy4X09lnRozj4Ux7dW03mnqJ5GXROFjovVtU7sebPkS0Aw4Md-i0xg-VxmdYprxWroSUJvwf82zz-qjpE6z-jlEe7wCzFFSYj00qRSr4s5w9SBCqRslO6Nzco4TnFVcRudXqDxDm1O7aoZJWvKctT_1LOvvmnfao7rb2mC..&spm=pc_detail.30350276.202205.1.2aa67dd6jftQ6a
p419,贴袋装饰黑色渔夫帽,通用款,潮流休闲渔夫帽,贴合头型款,棉质面料,纯黑色,贴袋渔夫帽款,侧边贴袋和品牌标识装饰，帽型挺括，适配多数头围，兼具装饰性与实用性,直接佩戴,https://detail.tmall.hk/hk/item.htm?abbucket=18&id=845215461002&mi_id=0000r9I1oApnKhZX64rsncZ5cR74oADmaAlNnxhimW0jAc4&ns=1&priceTId=2147865f17662228987734429e1142&skuId=5793237487714&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%22b1bbe2a37fb0e5d8681e5147a39f1659%22%7D&xxc=taobaoSearch
p420,厚底休闲方头增高德比鞋,男款,复古潮流休闲皮鞋,厚底版型,皮质面料,黑色,厚底德比鞋款,圆头系带设计，厚底增高且防滑，皮革质感提升造型精致度，适配多种风格,系带式,https://item.taobao.com/item.htm?abbucket=18&id=974457497463&mi_id=0000t6uxgTbkWlv7RmFoYh1PSHuoLOJ3vOy8HauDZ1CbdR4&ns=1&priceTId=2147863817661315844773300e12dc&skuId=6142927614958&spm=a21n57.imgsearch.item.9&utparam=%7B%22aplus_abtest%22%3A%2255ac7337654a9a851067f02272277397%22%7D&xxc=taobaoSearch
p421,条纹针织毛衣,男款,秋冬休闲针织毛衣,宽松版型,针织面料,灰黑条纹色,条纹装饰款,羊毛羊绒混纺保暖柔软，条纹设计增强层次，适配秋冬日常穿搭,套头式,https://detail.tmall.com/item.htm?abbucket=13&id=979634998661&pisk=gT7SJe2VwYDS6lN8pYPqhuF1Bot9NSzN9XOds63r9UL8AX1POH3FauVQOK6HU388EeOdQOvyT05JkjdBNpnJeeCxDK6-837Ct2Od99VkL7qVZ_YHJRyNdP5lZpcUs67WwI3AiCuppo-RYqR5HRya7yZ-Mew7Q_7nd9jv1CLpwHK-MSOptpLp2QHYGBdEeppRpsFXnBG-vLKJHmdewQLK24UxDBdtwb3p9mLvnBLpp9LLGEpD9epdpehZCfOQVLf7_y9jTRV0Z6vjJ2QXMJvONPgBgZR75d1yhReOlNxWB_pj88YJThvBnNe4csX52TRcdPwX-tjdpB6xHJ-l9i6XNTysKp7law9PNuePGEv5pHs0CVRWzit1PgVnH_BwFGLlTfwPGhsXjIKxO0LPb17HXaUSIK-MOTJVBP3XkHIz0VJ6shoB9JuBGdPbGDm3el4M_Y7k9ItJiQt4GSMRxA0K-q7UG0Yk2IAqHSNje7f..&rn=c52bfe86c8c57ca905c59743e5fc4fab&spm=a1z10.5-b.w4011-24352379747.88.7d142542C1oBLQ
p422,简约纯色百搭长袖T恤,男款,休闲风基础上衣,标准型,棉质面料,黑色,圆领款,纯色打底，适配风格叠穿，可单穿搭配配饰，面料舒适亲肤，常规衣长,套头式,https://detail.tmall.com/item.htm?id=962484996036&pisk=gMGrYP_04QdzPo-i7VVegTX5BXU7LW-6zXZQ-203PuqkvUU3T0i0K6gWee8U0DE7F7D7-6obcD1IPXkATV3KNUFBy7389Wx6fCiEy4FdNWzM1bRciP0ctgfkhSAnRHjDfCOsuL48OqxsFHclYra3tz23EIY4Wyjut84uoEz3RgXhZD0DuoUCra43Eqj0RPButT43nr48Sabu-WqcnoU3tam3tEP0DyV3xDVn1Z3o-sz_EEhqI89ONSyzj4qV_qh4rrW-zoWlUjk4Olc_06fngz3F1AER_pZiBuw_qmAfaWu080ZjjCf4iRktRyoya_VSnxh8NjtNW8oU2Rcb3Cj4kx0SKbnP864-NfwUX-8h9JNm1RDi4wLto74nvRhBX_Eo-VhtC5RfE50qKckF4djLoFFt9K2VL84YulT2uWFJAoev1zofp9e06rr6Pz6dp8mYulT2Q9BLewU4fUsC.&spm=pc_detail.30350276.202205.1.2a9a7dd662mIEM
p423,简约纯色百搭长袖T恤,男款,休闲风基础上衣,标准型,棉质面料,白色,圆领款,纯色打底，适配风格叠穿，可单穿搭配配饰，面料舒适亲肤，常规衣长,套头式,https://detail.tmall.com/item.htm?id=962484996036&pisk=gMGrYP_04QdzPo-i7VVegTX5BXU7LW-6zXZQ-203PuqkvUU3T0i0K6gWee8U0DE7F7D7-6obcD1IPXkATV3KNUFBy7389Wx6fCiEy4FdNWzM1bRciP0ctgfkhSAnRHjDfCOsuL48OqxsFHclYra3tz23EIY4Wyjut84uoEz3RgXhZD0DuoUCra43Eqj0RPButT43nr48Sabu-WqcnoU3tam3tEP0DyV3xDVn1Z3o-sz_EEhqI89ONSyzj4qV_qh4rrW-zoWlUjk4Olc_06fngz3F1AER_pZiBuw_qmAfaWu080ZjjCf4iRktRyoya_VSnxh8NjtNW8oU2Rcb3Cj4kx0SKbnP864-NfwUX-8h9JNm1RDi4wLto74nvRhBX_Eo-VhtC5RfE50qKckF4djLoFFt9K2VL84YulT2uWFJAoev1zofp9e06rr6Pz6dp8mYulT2Q9BLewU4fUsC.&spm=pc_detail.30350276.202205.1.2a9a7dd662mIEM
p424,工装风休闲裤,男款,户外工装休闲裤,阔腿版型,棉质面料,深灰色,工装阔腿款,棉涤混纺耐磨抗皱，立体口袋适配户外收纳，宽松版型提升活动自由度,抽绳式,https://detail.tmall.com/item.htm?id=978428764200&pisk=gDztva_3f9XGY_QCeFjhn2zd1s8A6MVZJRPWoxDMcJeLU8Lc_l20vjw3Hq00GOyYkvw9olVgGIhbKVi4jxDiHqF4e6XlraVa_quCETbo9lk3s48sGj9mdwGZkfOijap7_qufHBYfqaFaIPZAPdgf92GxiEgj1x9C9jh-hqMscptINvMjl-T6OWGjZxGjl-_BdflSGKTsGXiIgjgjh-gf9WMEMqMbhq1LOfSfHvOsnEEiR7WYrLIBKp4K6cHvovTYqzYo4Y_-CU8rBfnTj5MplEaUDCuatAsytxuiQ7GT3a8Z5mEzijeOWFwYayyKO8_vrANUZuma5iYo2VktmPwOBhk_jJnrODOAzX2od5z_vsJQ18Dt5XihP_FIck4Z4PXBW4ZzsVqb3gxEWSZsJgP8rzepiLvfzh1d9n-qfX7d-4oywSSQCXHl6ZK20D5eohUVQntXhglKE6VW0noUU&spm=pc_detail.30350276.202205.3.54277dd6cjPFre
p425,厚底休闲方头增高德比鞋,男款,复古潮流休闲皮鞋,厚底版型,皮质面料,黑色,厚底德比鞋款,圆头系带设计，厚底增高且防滑，皮革质感提升造型精致度，适配多种风格,系带式,https://item.taobao.com/item.htm?abbucket=18&id=974457497463&mi_id=0000t6uxgTbkWlv7RmFoYh1PSHuoLOJ3vOy8HauDZ1CbdR4&ns=1&priceTId=2147863817661315844773300e12dc&skuId=6142927614958&spm=a21n57.imgsearch.item.9&utparam=%7B%22aplus_abtest%22%3A%2255ac7337654a9a851067f02272277397%22%7D&xxc=taobaoSearch
p426,毛领休闲夹克,男款,秋冬保暖毛领夹克,短款版型,棉质面料,黑色,毛领装饰款,聚酯锦纶混纺防风，人造毛领增强保暖氛围，适配秋冬日常,拉链式,https://item.taobao.com/item.htm?id=845130982279&mi_id=00007VQmjYzWZ1nIgdF7O7SzVQMhP0ITWA1MgMK9k2jVFQc&spm=a21xtw.29178619.0.0
p427,简约纯色百搭长袖T恤,男款,休闲风基础上衣,标准型,棉质面料,白色,圆领款,纯色打底，适配风格叠穿，可单穿搭配配饰，面料舒适亲肤，常规衣长,套头式,https://detail.tmall.com/item.htm?id=962484996036&pisk=gMGrYP_04QdzPo-i7VVegTX5BXU7LW-6zXZQ-203PuqkvUU3T0i0K6gWee8U0DE7F7D7-6obcD1IPXkATV3KNUFBy7389Wx6fCiEy4FdNWzM1bRciP0ctgfkhSAnRHjDfCOsuL48OqxsFHclYra3tz23EIY4Wyjut84uoEz3RgXhZD0DuoUCra43Eqj0RPButT43nr48Sabu-WqcnoU3tam3tEP0DyV3xDVn1Z3o-sz_EEhqI89ONSyzj4qV_qh4rrW-zoWlUjk4Olc_06fngz3F1AER_pZiBuw_qmAfaWu080ZjjCf4iRktRyoya_VSnxh8NjtNW8oU2Rcb3Cj4kx0SKbnP864-NfwUX-8h9JNm1RDi4wLto74nvRhBX_Eo-VhtC5RfE50qKckF4djLoFFt9K2VL84YulT2uWFJAoev1zofp9e06rr6Pz6dp8mYulT2Q9BLewU4fUsC.&spm=pc_detail.30350276.202205.1.2a9a7dd662mIEM
p428,撞线装饰牛仔裤,男款,复古休闲牛仔裤,阔腿版型,棉质面料,深黑色,撞线装饰款,棉氨混纺增强弹性，撞线细节强化复古感，阔腿版型适配潮流穿搭,拉链式,https://item.taobao.com/item.htm?id=967039648388&mi_id=0000Pv2lu0KjFJJsAAB4EDci7RfKBEDlX-xI3NuRpEG3n_o&spm=a21xtw.29978518.0.0
p429,方头光面德比鞋,男款,休闲复古德比鞋,低帮厚底版型,皮质面料,黑色,方头厚底款,光面皮革质感挺括，方头设计适配潮流风格，厚底兼具增高与舒适度，适配日常休闲复古穿搭场景,系带式,https://detail.tmall.com/item.htm?abbucket=18&id=794077752618&mi_id=0000s4IQmRn94uzDroLBx9ouNTzfm4kvhOwQ8S6hcnb1Tpw&ns=1&priceTId=214786ba17663355241272975e1002&skuId=5588567194956&spm=a21n57.imgsearch.item.5&utparam=%7B%22aplus_abtest%22%3A%22823f28074adf690a7be5891fefb01ebf%22%7D&xxc=taobaoSearch
p430,牛角扣毛呢大衣,男款,秋冬保暖毛呢大衣,长款版型,棉质面料,浅卡其色,牛角扣装饰款,羊毛聚酯混纺保暖挺括，牛角扣设计增强复古感，适配秋冬通勤,纽扣式,https://item.taobao.com/item.htm?abbucket=18&id=688077905513&mi_id=0000JWWXnKTTm1LdRn-SawunBF8lCzn1m9VOj_ZpQMMVfyY&ns=1&priceTId=2147813417663354898358254e1155&skuId=4906424441962&spm=a21n57.1.hoverItem.2&utparam=%7B%22aplus_abtest%22%3A%22e36b2dd9d6deebd376518fb045d6027f%22%7D&xxc=taobaoSearch
p431,高领长袖T恤,男款,秋冬休闲高领T恤,宽松版型,针织面料,白色,纯色简约款,棉氨混纺柔软弹韧，高领设计增强保暖性，适配秋冬内搭,套头式,https://item.taobao.com/item.htm?id=687635634224&mi_id=000089mgYF6micC9EDFMnxOJ4ibspE9JbVWOhMUWiQ35B3Q&spm=a21xtw.29978518.0.0
p432,抽绳休闲裤,男款,日常休闲抽绳裤,阔腿版型,棉质面料,黑色,抽绳装饰款,涤棉混纺垂坠抗皱，抽绳腰头适配不同身形，适配日常休闲,抽绳式,https://item.taobao.com/item.htm?abbucket=18&id=689903235712&mi_id=000002-dSI2eSg3FexWVT9TUss1n7phtpZLMf69A-T8Y2LU&ns=1&priceTId=213e058117663367868638681e11e3&skuId=4905800628073&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22bfee5ccc01bebb1a3dea740fa6a5f172%22%7D&xxc=taobaoSearch
p433,格纹围巾,通用款,秋冬保暖格纹围巾,装饰保暖型,羊毛面料,黄绿格纹色,格纹装饰款,羊毛羊绒混纺保暖柔软，格纹设计增强氛围感，适配秋冬穿搭,系绑式,https://item.taobao.com/item.htm?abbucket=18&id=693063961351&mi_id=00009Mv1Kw8krBDRF9G7OCuFQ7xXKQSVIU3GbOQvvq0tpz8&ns=1&priceTId=213e0a3917663365450115466e1292&skuId=5091665510425&spm=a21n57.imgsearch.item.31&utparam=%7B%22aplus_abtest%22%3A%22e38a36576a5af58bf116368c378dcf2a%22%7D&xxc=taobaoSearch
p434,方头光面德比鞋,男款,休闲复古德比鞋,低帮厚底版型,皮质面料,黑色,方头厚底款,光面皮革质感挺括，方头设计适配潮流风格，厚底兼具增高与舒适度，适配日常休闲复古穿搭场景,系带式,https://detail.tmall.com/item.htm?abbucket=18&id=794077752618&mi_id=0000s4IQmRn94uzDroLBx9ouNTzfm4kvhOwQ8S6hcnb1Tpw&ns=1&priceTId=214786ba17663355241272975e1002&skuId=5588567194956&spm=a21n57.imgsearch.item.5&utparam=%7B%22aplus_abtest%22%3A%22823f28074adf690a7be5891fefb01ebf%22%7D&xxc=taobaoSearch
p435,牛角扣毛呢大衣,男款,秋冬保暖毛呢大衣,长款版型,棉质面料,深棕色,牛角扣装饰款,羊毛聚酯混纺保暖挺括，牛角扣设计增强复古感，适配秋冬通勤,纽扣式,https://item.taobao.com/item.htm?abbucket=18&id=688077905513&mi_id=0000JWWXnKTTm1LdRn-SawunBF8lCzn1m9VOj_ZpQMMVfyY&ns=1&priceTId=2147813417663354898358254e1155&skuId=4906424441962&spm=a21n57.1.hoverItem.2&utparam=%7B%22aplus_abtest%22%3A%22e36b2dd9d6deebd376518fb045d6027f%22%7D&xxc=taobaoSearch
p436,做旧格纹拼接口袋衬衫,男款,复古休闲长袖衬衫,宽松版型,棉质面料,咖啡格,格纹衬衫款,格纹肌理搭配贴袋拼接设计，版型宽松适配单穿叠穿，兼具复古与休闲属性,纽扣式,https://item.taobao.com/item.htm?id=859321653764&mi_id=0000DveeJSmqLlmaxO-qZOFvBsydedkonjMRWo12v52s9fg&spm=a21xtw.29978518.0.0&sku_properties=1627207%3A35574905095
p437,高领基础款针织衫,男款,简约休闲针织上衣,宽松落肩版型,针织面料,黑色,高领针织款,高领设计保暖性强，面料柔软亲肤，版型宽松适配单穿内搭叠穿,套头式,https://item.taobao.com/item.htm?id=687635634224&mi_id=000089mgYF6micC9EDFMnxOJ4ibspE9JbVWOhMUWiQ35B3Q&spm=a21xtw.29978518.0.0
p438,抽绳休闲裤,男款,日常休闲抽绳裤,阔腿版型,棉质面料,米白色,抽绳装饰款,涤棉混纺垂坠抗皱，抽绳腰头适配不同身形，适配日常休闲,抽绳式,https://item.taobao.com/item.htm?abbucket=18&id=689903235712&mi_id=000002-dSI2eSg3FexWVT9TUss1n7phtpZLMf69A-T8Y2LU&ns=1&priceTId=213e058117663367868638681e11e3&skuId=4905800628073&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22bfee5ccc01bebb1a3dea740fa6a5f172%22%7D&xxc=taobaoSearch
p439,羊毛渔夫帽,通用款,秋冬休闲羊毛渔夫帽,宽檐版型,针织面料,米白色,纯色简约款,纯羊毛面料保暖柔软，宽檐设计适配户外遮阳，适配秋冬穿搭,直接佩戴,https://detail.tmall.com/item.htm?abbucket=18&id=846961070851&mi_id=0000DAJk60XsT3FdSX52mBJfESVL_0FI8AorUArdq5FbFXk&ns=1&priceTId=213e016e17663370510856262e1a93&skuId=5799709895146&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22aab6d5894cb9da3349141976744164b6%22%7D&xxc=taobaoSearch
p440,黑色系带商务皮鞋,男款,商务休闲皮鞋,低帮平底版型,皮质面料,纯黑色,商务皮鞋款,简约系带设计，皮革质感精致，适配通勤、商务等正式场景,系带式,https://detail.tmall.com/item.htm?abbucket=18&id=898562697830&mi_id=0000ES2SUQot1H8eYEpqHcSLjLO7RX19QDBLhYl56yRxlN8&ns=1&priceTId=213e016e17663372749105904e1a93&skuId=5756124729771&spm=a21n57.1.hoverItem.11&utparam=%7B%22aplus_abtest%22%3A%22974a6a7ef7291357e2cc32790eb73691%22%7D&xxc=taobaoSearch
p441,牛角扣毛呢大衣,男款,秋冬保暖毛呢大衣,长款版型,棉质面料,深黑色,牛角扣装饰款,羊毛聚酯混纺保暖挺括，牛角扣设计强化复古休闲风格，长款版型提升保暖性，适配秋冬通勤场景,纽扣式,https://item.taobao.com/item.htm?abbucket=18&id=688077905513&mi_id=0000JWWXnKTTm1LdRn-SawunBF8lCzn1m9VOj_ZpQMMVfyY&ns=1&priceTId=2147813417663354898358254e1155&skuId=4906424441962&spm=a21n57.1.hoverItem.2&utparam=%7B%22aplus_abtest%22%3A%22e36b2dd9d6deebd376518fb045d6027f%22%7D&xxc=taobaoSearch
p442,简约针织毛衣,男款,秋冬休闲针织毛衣,宽松版型,针织面料,浅蓝绿色,纯色简约款,羊毛羊绒混纺保暖柔软，宽松版型适配秋冬日常穿搭,套头式,https://detail.tmall.com/item.htm?id=994907634282&ns=1&abbucket=18&xxc=taobaoSearch&mi_id=0000xj64spxF5XYRbkvSgU-lUdcM-fKKc5fJFeYKsxh1xSw&skuId=6140571747804&priceTId=2147802217685554502463262e1089&utparam=%7B%22aplus_abtest%22%3A%226ac5904dd962d987bb4d8845aa88d9b2%22%7D&spm=a21n57.imgsearch.item.1
p443,简约纯色百搭长袖T恤,男款,休闲风基础上衣,标准型,棉质面料,白色,圆领款,纯色打底，适配风格叠穿，可单穿搭配配饰，面料舒适亲肤，常规衣长,套头式,https://detail.tmall.com/item.htm?id=962484996036&pisk=gMGrYP_04QdzPo-i7VVegTX5BXU7LW-6zXZQ-203PuqkvUU3T0i0K6gWee8U0DE7F7D7-6obcD1IPXkATV3KNUFBy7389Wx6fCiEy4FdNWzM1bRciP0ctgfkhSAnRHjDfCOsuL48OqxsFHclYra3tz23EIY4Wyjut84uoEz3RgXhZD0DuoUCra43Eqj0RPButT43nr48Sabu-WqcnoU3tam3tEP0DyV3xDVn1Z3o-sz_EEhqI89ONSyzj4qV_qh4rrW-zoWlUjk4Olc_06fngz3F1AER_pZiBuw_qmAfaWu080ZjjCf4iRktRyoya_VSnxh8NjtNW8oU2Rcb3Cj4kx0SKbnP864-NfwUX-8h9JNm1RDi4wLto74nvRhBX_Eo-VhtC5RfE50qKckF4djLoFFt9K2VL84YulT2uWFJAoev1zofp9e06rr6Pz6dp8mYulT2Q9BLewU4fUsC.&spm=pc_detail.30350276.202205.1.2a9a7dd662mIEM
p444,直筒牛仔裤,男款,日常休闲牛仔裤,直筒版型,牛仔面料,深黑色,纯色直筒款,棉氨混纺增强弹性，直筒版型适配多数身形，适配日常休闲,拉链式,https://item.taobao.com/item.htm?id=652857376247&mi_id=0000bmTzE4dVHOekcqq2bNNqZtZc5DJM6HqciGCujd1xd80&spm=a21xtw.29978518.0.0
p445,针织冷帽,通用款,秋冬休闲针织冷帽,弹力贴合款,针织面料,黑色,纯色简约款,羊毛腈纶混纺保暖耐磨，弹力帽型适配多数头围，适配秋冬日常,直接佩戴,https://item.taobao.com/item.htm?abbucket=18&id=988494699910&mi_id=0000gUp4VT30inTpIFqYaNN2pPTpsEHVFl1GXwaWg9XE8dM&ns=1&priceTId=213e016e17663374124053030e1a93&skuId=5973969837192&spm=a21n57.imgsearch.item.11&utparam=%7B%22aplus_abtest%22%3A%221c3f43e83536cf5c557489a29f81bec3%22%7D&xxc=taobaoSearch
p446,几何图案围巾,通用款,秋冬装饰围巾,装饰保暖型,棉质面料,多色几何图案,几何装饰款,羊毛羊绒混纺保暖柔软，几何图案和流苏增强设计感，适配秋冬穿搭,系绑式,https://item.taobao.com/item.htm?abbucket=18&id=733385063034&mi_id=0000G-Xyvuo0FYav_vY3cUqy72-XS1gAFUiV0vMpjglUsU4&ns=1&priceTId=213e016e17663380151943292e1a93&skuId=5246913351455&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%22c5c4718a08592e6027a73945fe390494%22%7D&xxc=taobaoSearch
p447,黑色系带商务皮鞋,男款,商务休闲皮鞋,低帮平底版型,皮质面料,纯黑色,商务皮鞋款,简约系带设计，皮革质感精致，适配通勤、商务等正式场景,系带式,https://detail.tmall.com/item.htm?abbucket=18&id=898562697830&mi_id=0000ES2SUQot1H8eYEpqHcSLjLO7RX19QDBLhYl56yRxlN8&ns=1&priceTId=213e016e17663372749105904e1a93&skuId=5756124729771&spm=a21n57.1.hoverItem.11&utparam=%7B%22aplus_abtest%22%3A%22974a6a7ef7291357e2cc32790eb73691%22%7D&xxc=taobaoSearch
p448,灯芯绒大衣,男款,秋冬休闲灯芯绒大衣,长款版型,棉质面料,深黑色,纯色简约款,纯棉灯芯绒保暖挺括，牛角扣设计增强复古感，适配秋冬通勤,纽扣式,https://item.taobao.com/item.htm?abbucket=18&id=688077905513&mi_id=0000JWWXnKTTm1LdRn-SawunBF8lCzn1m9VOj_ZpQMMVfyY&ns=1&priceTId=2147813417663354898358254e1155&skuId=4906424441962&spm=a21n57.1.hoverItem.2&utparam=%7B%22aplus_abtest%22%3A%22e36b2dd9d6deebd376518fb045d6027f%22%7D&xxc=taobaoSearch
p449,条纹针织毛衣,男款,秋冬休闲针织毛衣,宽松版型,针织面料,蓝灰条纹色,条纹装饰款,羊毛羊绒混纺保暖柔软，条纹设计增强层次，适配秋冬日常穿搭,套头式,https://item.taobao.com/item.htm?id=690065283543&mi_id=0000b9-UAd_sx0cW6RfKjVgj-40FACrRgwP_wfsY9W0-pAY&spm=a21xtw.29978518.0.0
p450,高领长袖T恤,男款,秋冬休闲高领T恤,宽松版型,针织面料,白色,纯色简约款,棉氨混纺柔软弹韧，高领设计增强保暖性，适配秋冬内搭,套头式,https://item.taobao.com/item.htm?id=687635634224&mi_id=000089mgYF6micC9EDFMnxOJ4ibspE9JbVWOhMUWiQ35B3Q&spm=a21xtw.29978518.0.0
p451,宽松休闲西裤,男款,通勤休闲西裤,阔腿版型,棉质面料,黑色,纯色阔腿款,聚酯粘纤混纺垂坠抗皱，阔腿版型修饰腿型，适配轻商务休闲场景,拉链式,https://item.taobao.com/item.htm?id=981406814762&mi_id=0000Q6pz-1nq4T2jNurFdxpeoGXp6WtqwYbZzwAK7g7TUxI&sku_properties=1627207%3A214969082&spm=a21xtw.29978518.0.0
p452,方头光面德比鞋,男款,休闲复古德比鞋,低帮厚底版型,皮质面料,黑色,方头厚底款,光面皮革质感挺括，方头设计适配潮流风格，厚底兼具增高与舒适度，适配日常休闲复古穿搭场景,系带式,https://detail.tmall.com/item.htm?abbucket=18&id=794077752618&mi_id=0000s4IQmRn94uzDroLBx9ouNTzfm4kvhOwQ8S6hcnb1Tpw&ns=1&priceTId=214786ba17663355241272975e1002&skuId=5588567194956&spm=a21n57.imgsearch.item.5&utparam=%7B%22aplus_abtest%22%3A%22823f28074adf690a7be5891fefb01ebf%22%7D&xxc=taobaoSearch
p453,牛仔夹克,男款,日常休闲牛仔夹克,宽松版型,棉质面料,深蓝色,牛角扣装饰款,棉氨混纺增强弹性，牛角扣设计增强复古感，适配日常休闲穿搭,纽扣式,https://item.taobao.com/item.htm?id=883991198446&mi_id=0000Oy2fD9r_rb6jipwCkwGBGeYkWOGgay3J77hNS8yJ8J0&spm=a21xtw.29178619.0.0
p454,印花长袖T恤,男款,日常潮流长袖T恤,宽松版型,棉质面料,黑色,印花装饰款,棉氨混纺柔软弹韧，印花图案强化潮流属性，适配日常休闲,套头式,https://item.taobao.com/item.htm?abbucket=18&id=896695310902&mi_id=0000CLfQWOC-Lmb3wEMnbPr081HBcSl4L7lT5-VtdSPyyUU&ns=1&priceTId=214781e517663387044941192e16c0&skuId=5917674943680&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22d827e8905946f7318a78e5c24fd22c01%22%7D&xxc=taobaoSearch
p455,印花长袖T恤,男款,日常潮流长袖T恤,宽松版型,棉质面料,白色,印花装饰款,白色底色增强印花辨识度，适配日常休闲,套头式,https://item.taobao.com/item.htm?abbucket=18&id=896695310902&mi_id=0000CLfQWOC-Lmb3wEMnbPr081HBcSl4L7lT5-VtdSPyyUU&ns=1&priceTId=214781e517663387044941192e16c0&skuId=5917674943680&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22d827e8905946f7318a78e5c24fd22c01%22%7D&xxc=taobaoSearch
